1	https://www.sciencedirect.com/science/article/pii/S0040403901954292
1	https://www.sciencedirect.com/science/article/pii/S0040403901954292
2	https://pubs.rsc.org/en/content/articlelanding/1979/c3/c39790000866
2	https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-2002-22726
3	https://pubmed.ncbi.nlm.nih.gov/26673267/
3	https://www.nature.com/articles/nchem.2388.pdf?origin=ppub
4	https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/ejoc.201200914
4	https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-0036-1589120
5	https://www.nature.com/articles/nature13274
5	https://www.nature.com/articles/nature13274
6	https://www.springer.com/gp/book/9783319497839
6	https://link.springer.com/content/pdf/10.1007/978-3-319-49784-6.pdf
7	https://pubs.rsc.org/en/content/articlelanding/2013/cs/c3cs35521g
7	https://pubs.rsc.org/en/content/articlehtml/2013/cs/c3cs35521g
8	http://pubs.acs.org/doi/abs/10.1021/acs.joc.6b01627
8	https://pubs.acs.org/doi/abs/10.1021/acs.joc.6b01627
9	https://www.mdpi.com/1420-3049/20/5/7528
9	https://www.mdpi.com/1420-3049/20/5/7528
10	https://pubs.acs.org/doi/abs/10.1021/jo202151f
10	https://pubs.acs.org/doi/abs/10.1021/jo202151f
11	https://europepmc.org/article/med/22848024
11	https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201202797
12	https://pubs.rsc.org/en/content/articlelanding/2014/cc/c4cc00688g
12	https://pubs.rsc.org/en/content/articlehtml/2014/cc/c4cc00688g
13	https://books.google.com/books?id=roG0DwAAQBAJ&pg=PA612&lpg=PA612&dq=Dong,+L.;+Wen,+J.;+Qin,+S.;+Yang,+N.;+Yang,+H.;+Su,+Z.;+Yu,+X.;+Hu,+C.+ACS+Catal.+2012,+2,+1829.&source=bl&ots=H1cUTUQwpD&sig=ACfU3U0LghI_x3DdXDoimaDjxGj4RVH6sg&hl=en&sa=X&ved=2ahUKEwjGhrOX6KrtAhWGmVkKHYGyA1UQ6AEwAHoECAEQAg
13	https://pubs.acs.org/doi/abs/10.1021/cs300028y
14	https://books.google.com/books?id=ejqgDQAAQBAJ&pg=PA337&lpg=PA337&dq=Hatakeyama,+T.;+Hashimoto,+T.;+Kondo,+Y.;+Fujiwara,+Y.;+Seike,+H.;+Takaya,+H.;+Tamada,+Y.;+Ono,+T.;&source=bl&ots=L_v65qs_pA&sig=ACfU3U1m6R5fusiXzxBVBiXFeQlg4pGwjw&hl=en&sa=X&ved=2ahUKEwjxvOCZ6KrtAhVKUK0KHYz8CKcQ6AEwAXoECAUQAg
14	https://pubs.acs.org/doi/abs/10.1021/ja103973a
15	https://www.longdom.org/open-access/cufecatalyzed-carboncarbon-and-carbonheteroatom-crosscoupling-reactions-2161-0401.1000130.pdf
15	https://www.mdpi.com/2079-4991/9/11/1619
16	https://www.koreascience.or.kr/article/JAKO201112261547112.page
16	https://www.koreascience.or.kr/article/JAKO201112261547112.page
17	https://www.researchgate.net/publication/244189163_Highly_efficient_copper0-catalyzed_Suzuki-Miyaura_cross-coupling_reactions_in_reusable_PEG-400
17	https://www.sciencedirect.com/science/article/pii/S0040402008003438
18	https://pubs.acs.org/doi/abs/10.1021/ol500310u
18	https://pubs.acs.org/doi/abs/10.1021/ol500310u
19	https://pubs.rsc.org/en/content/articlelanding/2016/cc/c6cc05114f
19	https://pubs.rsc.org/en/content/articlehtml/2016/cc/c6cc05114f
20	http://pubs.acs.org/doi/abs/10.1021/ja906477r?ai=1jm&af=R
20	https://pubs.acs.org/doi/abs/10.1021/ja906477r
21	https://pubs.acs.org/doi/10.1021/ol401021x
21	https://pubs.acs.org/doi/abs/10.1021/ol401021x
22	https://pubs.acs.org/doi/abs/10.1021/acscatal.6b03434
22	https://pubs.acs.org/doi/abs/10.1021/acscatal.6b03434
23	https://pubmed.ncbi.nlm.nih.gov/19243177/
23	https://pubs.acs.org/doi/abs/10.1021/ja900200g
24	https://pubs.acs.org/doi/abs/10.1021/jacs.6b12329
25	https://books.google.com/books?id=qZ5NAgAAQBAJ&pg=PA15&lpg=PA15&dq=Yu,+D.-G.;+Yu,+M.;+Guan,+B.-T.;+Li,+B.-J.;+Zheng,+Y.;+Wu,+Z.-H.;+Shi,+Z.-J.+Org.+Lett.+2009,+11,+3374.&source=bl&ots=Zpngnmddqh&sig=ACfU3U1Ae9FF4K5X0RyZY2gWCkjZEZKajg&hl=en&sa=X&ved=2ahUKEwin24fW6KrtAhVTbc0KHb8HAo4Q6AEwAHoECAIQAg
25	https://pubs.acs.org/doi/abs/10.1021/ol901217m
26	https://www.organic-chemistry.org/abstracts/lit1/604.shtm
26	https://pubs.acs.org/doi/abs/10.1021/ol063027h
27	https://www.organic-chemistry.org/abstracts/literature/134.shtm
27	https://pubs.acs.org/doi/abs/10.1021/ja034908b
28	https://pubmed.ncbi.nlm.nih.gov/21031398/
28	https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201006374
29	https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201107017
30	https://pubs.rsc.org/en/content/articlelanding/2014/cs/c3cs60197h
30	https://pubs.rsc.org/--/content/articlehtml/2014/cs/c3cs60197h
31	https://pubs.acs.org/doi/10.1021/ar050199q
31	https://pubs.acs.org/doi/abs/10.1021/ar050199q
32	https://pubs.acs.org/doi/10.1021/cr0509758
32	https://pubs.acs.org/doi/full/10.1021/cr0509758
33	https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3773%2820021115%2941%3A22%3C4176%3A%3AAID-ANIE4176%3E3.0.CO%3B2-U
33	https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3773(20021115)41:22%3C4176::AID-ANIE4176%3E3.0.CO;2-U
34	https://pubmed.ncbi.nlm.nih.gov/29034333/
34	https://www.nature.com/articles/s41570-017-0025
35	https://pubs.rsc.org/en/content/articlelanding/2013/cs/c3cs35521g
35	https://pubs.rsc.org/en/content/articlehtml/2013/cs/c3cs35521g
36	https://pubs.acs.org/doi/10.1021/ar800036s
36	https://pubs.acs.org/doi/abs/10.1021/ar800036s
37	https://pubs.acs.org/doi/10.1021/cr00039a007
37	https://pubs.acs.org/doi/pdf/10.1021/cr00039a007
38	https://www.sciencedirect.com/science/article/pii/S0022328X98010559
38	https://www.sciencedirect.com/science/article/pii/S0022328X98010559
39	https://tutcris.tut.fi/portal/en/publications/review-on-green-chemistry--suzuki-cross-coupling-in-aqueous-media(30a80487-df19-4f58-917b-225856ae6d38)/export.html
39	https://www.nrcresearchpress.com/doi/abs/10.1139/v05-048
40	https://pubs.rsc.org/en/content/articlelanding/2001/cs/b001971m
40	https://pubs.rsc.org/en/content/articlehtml/2001/cs/b001971m
41	https://pdfs.semanticscholar.org/e7fd/1e4daf34a14e02d67621f84d68ff59c384a1.pdf
41	https://www.thieme-connect.com/products/ejournals/abstract/10.1055/s-2004-831223
42	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6270471/
42	https://onlinelibrary.wiley.com/doi/abs/10.1002/9783527639328.ch4
43	https://hartwig.cchem.berkeley.edu/publications/
43	https://pubs.acs.org/doi/pdf/10.1021/ja00124a026
44	https://pubs.rsc.org/en/content/articlelanding/2007/cc/b701517h
44	https://pubs.rsc.org/en/content/articlehtml/2007/cc/b701517h
45	https://pubmed.ncbi.nlm.nih.gov/28508520/
45	https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.202001326
46	https://pubs.acs.org/doi/10.1021/ja0002058
46	https://pubs.acs.org/doi/abs/10.1021/ja0002058
47	https://pubmed.ncbi.nlm.nih.gov/27081068/
47	https://science.sciencemag.org/content/352/6283/329.abstract
48	https://pubs.acs.org/doi/abs/10.1021/jacs.6b13384
48	https://pubs.acs.org/doi/abs/10.1021/jacs.6b13384
49	http://pubs.acs.org/doi/abs/10.1021/jo970803d
49	https://pubs.acs.org/doi/abs/10.1021/jo970803d
50	http://pubs.acs.org/doi/abs/10.1021/ja1108326
50	https://pubs.acs.org/doi/abs/10.1021/ja1108326
51	https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/chem.201001911
51	https://onlinelibrary.wiley.com/doi/abs/10.1002/chem.201001911
52	http://pubs.acs.org/doi/full/10.1021/ol036184e?mobileUi=0
52	https://pubs.acs.org/doi/pdf/10.1021/ja00290a037
53	https://pubs.acs.org/doi/abs/10.1021/jo971681s
53	https://pubs.acs.org/doi/abs/10.1021/jo971681s
54	https://link.springer.com/article/10.1134/S1070363211070334
54	https://pubs.acs.org/doi/abs/10.1021/acs.organomet.8b00216
55	https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/chem.201001911
55	https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/chem.201200516
